ID,Tipo,SKU Padre,SKU hijo,Nombre,Publicado 0/1,Descripción corta - producto,Precio rebajado,Precio normal,Categorías,Imágenes,Etiquetas,Inventario,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Atributo por defecto 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Atributo por defecto 3
217,variation,RA13,RA131,"Candonga Kaiete
",1,"Un deléite elegante y clásico.

Candongas circulares de perfil plano, elaboradas en Oro de 18 kilates. Llévalas con tus outfits ¡a cualquier hora y en todo lugar!

¡Personaliza esta pieza! 

Detalles del producto:  

Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.4cm diámetro x 1.4cm largo x 1.6mm grosor x 3.2mm ancho",,560000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
218,Variable ,RA14,,Candonga Catania,1,"Un deléite clásico con un detalle único.

Candongas en Oro de 18 kilates; su perfil plano da vida a una lujosa onda para fluir al ritmo de todos tus looks. 

¡Personaliza esta pieza! 

Detalles del producto:  

Material: Oro Rosa de 18 kilates 
Dimensiones: 2.5cm diámetro x 2.5cm largo x 2mm grosor x 2.7mm ancho",,,Aretes>Golden Hour Treasures,"RA14-3P.jpg,RA143M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material, Oro Rosa,,1,,,,,,,,,,,
219,variation,RA14,RA143,Candonga Catania,1,"Un deléite clásico con un detalle único.

Candongas en Oro Rosa de 18 kilates; su perfil plano da vida a una lujosa onda para fluir al ritmo de todos tus looks. 

¡Personaliza esta pieza! 

Detalles del producto:  

Material: Oro Rosa de 18 kilates 
Dimensiones: 2.5cm diámetro x 2.5cm largo x 2mm grosor x 2.7mm ancho",,815000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
220,Variable ,RA15,,Candonga Iriz,1,"Un deléite clásico con un detalle único.

Candongas circulares elaboradas en Oro de 18 kilates; su imponente perfil en ángulo crea un diseño único y sofisticado. Llévalas con tus outfits ¡a cualquier hora y en todo lugar! 

Detalles del producto: 

Material: Oro Blanco de 18 kilates 
Dimensiones: 2.0cm diámetro x 2.0cm largo x 2mm grosor x 2.3mm ancho",,,Aretes>Golden Hour Treasures,"RA15-2P.jpg,RA152M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Blanco,,1,,,,,,,,,,,
221,variation,RA15,RA152,Candonga Iriz in White,1,"Candongas en oro de 18 ktes plana angulo lisa.

¡Personaliza esta pieza! 

Detalles de Producto: 

Material: Oro Blanco de 18 kilates 
Dimensiones: 2cm diámetro x 2cm largo x 2mm grosor x 2.3mm ancho",,425000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
222,Variable ,RA16,,Candonga Laus,1,"Un complemento delicado, femenino y versátil.

Candongas circulares elaboradas en Oro de 18 kilates; su imponente perfil en ángulo crea un diseño único y sofisticado. Llévalas con tus outfits ¡a cualquier hora y en todo lugar! 

¡Personaliza esta pieza! 

Detalles del producto: 
 
Material: Oro Blanco de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 2mm grosor x 2.3mm ancho",,,Aretes>Golden Hour Treasures,"RA16-2P.jpg,RA162M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,Oro Blanco,,1,,,,,,,,,,,
223,variation,RA16,RA162,Candonga Laus in White,1,"Un complemento delicado, femenino y versátil.

Candongas circulares elaboradas en Oro Blanco de 18 kilates; su imponente perfil en ángulo crea un diseño único y sofisticado. Llévalas con tus outfits ¡a cualquier hora y en todo lugar! 

¡Personaliza esta pieza! 

Detalles del producto: 
 
Material: Oro Blanco de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.5cm largo x 2mm grosor x 2.3mm ancho",,360000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
224,Variable ,RA17,,Candonga Pátra,1,"Un complemento delicado, femenino y versátil.

Candongas circulares elaboradas en Oro de 18 kilates; su imponente perfil en ángulo crea un diseño único y sofisticado. Llévalas con tus outfits ¡a cualquier hora y en todo lugar! 

¡Personaliza esta pieza! 

Detalles del producto:  

Material: Oro de 18 kilates 
Dimensiones: 1.1cm diámetro x 1.2cm largo x 2.1mm grosor x 2.5mm ancho",,,Aretes>Golden Hour Treasures,"RA17-1P.jpg,RA171M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,Oro Amarillo,,1,,,,,,,,,,,
225,variation,RA17,RA171,Candonga Pátra,1,"Un complemento delicado, femenino y versátil.

Candongas circulares elaboradas en Oro Amarillo de 18 kilates; su imponente perfil en ángulo crea un diseño único y sofisticado. Llévalas con tus outfits ¡a cualquier hora y en todo lugar! 

¡Personaliza esta pieza! 

Detalles del producto:  

Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.1cm diámetro x 1.2cm largo x 2.1mm grosor x 2.5mm ancho",,300000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
226,Variable ,RA18,,Candonga Nysa,1,"Un detalle delicado, para un brillo sutil.

Candongas en Oro de 18 kilates, su perfíl plano crea un lujoso ángulo cuadrado. Encuentra en ellas el look magnético y elegante que buscabas.

¡Personaliza esta pieza! 

Detalles del producto: 

Material: Oro de 18 kilates 
Dimensiones: 1.4cm diámetro x 1.4cm largo x 2mm grosor x 2.1mm ancho",,,Aretes>Golden Hour Treasures,"RA18-1P.jpg,RA181M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,Oro Amarillo,,1,,,,,,,,,,,
227,variation,RA18,RA181,Candonga Nysa,1,"Un detalle delicado, para un brillo sutil.

Candongas en Oro Amarillo de 18 kilates, su perfíl plano crea un lujoso ángulo cuadrado. Encuentra en ellas el look magnético y elegante que buscabas.

¡Personaliza esta pieza! 

Detalles del producto: 

Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.4cm diámetro x 1.4cm largo x 2mm grosor x 2.1mm ancho",,360000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
228,Variable ,RA19,,Candonga Lucania,1,"Un detalle delicado, para un brillo sutil.

Candongas en Oro de 18 kilates; su estructura delgada crea giros sin fin que fluyen al ritmo de todos tus looks.

Detalles del producto:  

Material: Oro de 18 kilates 
Dimensiones: 1.8cm diámetro x 2cm largo x 1.8mm grosor x 1.8mm ancho",,,Aretes>Golden Hour Treasures,"RA19-1P.jpg,RA191M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
229,variation,RA19,RA191,Candonga Lucania,1,"Un detalle delicado, para un brillo sutil.

Candongas en Oro Amarillo de 18 kilates; su estructura delgada crea giros sin fin que fluyen al ritmo de todos tus looks.

Detalles del producto:  

Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.8cm diámetro x 2cm largo x 1.8mm grosor x 1.8mm ancho",,390000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
230,Variable ,RA20,,Candonga Laconia,1,"Un detalle delicado, para un brillo sutil.

Candongas en Oro de 18 kilates; su estructura crea giros sin fin que fluyen al ritmo de todos tus looks.

Detalles del producto:  

Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 1.1cm largo x 2.2mm grosor x 2.3mm ancho",,,Aretes>Golden Hour Treasures,"RA20-1P.jpg,RA201M-1.jpg,RA201M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
231,variation,RA20,RA201,Candonga Laconia,1,"Un detalle delicado, para un brillo sutil.

Candongas en Oro Amarillo de 18 kilates; su estructura crea giros sin fin que fluyen al ritmo de todos tus looks.

Detalles del producto:  

Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 1.1cm largo x 2.2mm grosor x 2.3mm ancho",,330000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
232,Variable ,RA21,,Candonga Therma,0,"La sutileza de un resplandor propio 

Candongas en perfíl plano, elaboradas en Oro de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,,Aretes>Golden Hour Treasures,"RA21-3P.jpg,RA213M.jpg,RA21P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
233,variation,RA21,RA211,Candonga Therma,0,"La sutileza de un resplandor propio 

Candongas en perfíl plano, elaboradas en Oro Amarillo de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,425000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
234,variation,RA21,RA212,Candonga Therma in White,0,"La sutileza de un resplandor propio 

Candongas en perfíl plano, elaboradas en Oro Blanco de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto: 
 
Pedrería: Circones
Material: Oro Blanco de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,425000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
235,variation,RA21,RA213,Candonga Therma in Rose,0,"La sutileza de un resplandor propio 

Candongas en perfíl plano, elaboradas en Oro Rosa de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 1cm diámetro x 1cm largo x 1.4mm grosor x 2mm ancho",,425000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
236,Variable ,RA22,,Candonga Myra,1,"Un detalle delicado, para un brillo sutil.

Candongas en perfíl plano con forma ovalada, elaboradas en Oro de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 1.2cm largo x 1.4mm grosor x 2mm ancho",,,Aretes>Golden Hour Treasures,"RA22-2P.jpg,RA222M.jpg,RA22P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
237,variation,RA22,RA221,Candonga Myra,1,"Un detalle delicado, para un brillo sutil.

Candongas en perfíl plano con forma ovalada, elaboradas en Oro Amarillo de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm diámetro x 1.2cm largo x 1.4mm grosor x 2mm ancho",,425000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
238,variation,RA22,RA222,Candonga Myra in White,1,"Un detalle delicado, para un brillo sutil.

Candongas en perfíl plano con forma ovalada, elaboradas en Oro Blanco de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto:
 
Pedrería: Circones
Material: Oro Blanco de 18 kilates 
Dimensiones: 1cm diámetro x 1.2cm largo x 1.4mm grosor x 2mm ancho",,425000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
239,variation,RA22,RA223,Candonga Myra in Rose,1,"Un detalle delicado, para un brillo sutil.

Candongas en perfíl plano con forma ovalada, elaboradas en Oro Rosa de 18 kilates con un delicado y completo engaste carré en circones. Encuentra en ellas el look magnético y elegante que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 1cm diámetro x 1.2cm largo x 1.4mm grosor x 2mm ancho",,425000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
240,Variable ,RA23,,Pendientes Pure Love,1,"Made to shine on you 

Aretes en forma de corazón que agudizan tu poder femenino; elaborados en Oro de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look delicado y femenino que buscabas.


Detalles del producto: 

Pedrería: Circones
Material: Oro de 18 kilates 
Dimensiones: 8mm diámetro x 6mm largo x 1.8mm grosor",,,Aretes>Golden Hour Treasures,"RA23-2P.jpg,RA231M.jpg,RA23P.jpg,RA231M-1.jpg,RA231M-2.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
241,variation,RA23,RA231,Pendientes Pure Love,1,"Made to shine on you 

Aretes en forma de corazón que agudizan tu poder femenino; elaborados en Oro Amarillo de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look delicado y femenino que buscabas.


Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 8mm diámetro x 6mm largo x 1.8mm grosor",,560000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
242,variation,RA23,RA232,Pendientes Pure Love in White,1,"Made to shine on you 

Aretes en forma de corazón que agudizan tu poder femenino; elaborados en Oro Blanco de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look delicado y femenino que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Blanco de 18 kilates 
Dimensiones: 8mm diámetro x 6mm largo x 1.8mm grosor",,560000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
243,variation,RA23,RA233,Pendientes Pure Love in Rose,1,"Made to shine on you 

Aretes en forma de corazón que agudizan tu poder femenino; elaborados en Oro Rosa de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look delicado y femenino que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 8mm diámetro x 6mm largo x 1.8mm grosor",,560000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
244,Variable ,RA24,,Pendientes Lovely Star,1,"Made to shine on you 

Aretes en forma de estrella que agudizan tu poder femenino; elaborados en Oro de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look encantador y delicado que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 5mm diámetro x 5mm largo x 1.8mm grosor",,,Aretes>Golden Hour Treasures,"RA24-3P.jpg,RA243M.jpg,RA24P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
245,variation,RA24,RA241,Pendientes Lovely Star,1,"Made to shine on you 

Aretes en forma de estrella que agudizan tu poder femenino; elaborados en Oro Amarillo de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look encantador y delicado que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 5mm diámetro x 5mm largo x 1.8mm grosor",,425000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
246,variation,RA24,RA242,Pendientes Lovely Star in White ,1,"Made to shine on you 

Aretes en forma de estrella que agudizan tu poder femenino; elaborados en Oro Blanco de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look encantador y delicado que buscabas.

Detalles del producto: 

Pedrería: Circones
Material: Oro Blanco de 18 kilates 
Dimensiones: 5mm diámetro x 5mm largo x 1.8mm grosor",,425000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
247,variation,RA24,RA243,Pendientes Lovely Star in Rose,1,"Made to shine on you 

Aretes en forma de estrella que agudizan tu poder femenino; elaborados en Oro Rosa de 18 kilates, incrustado full en circones y con broche de presión. Encuentra en ellos el look encantador y delicado que buscabas.

Detalles del producto:
 
Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 5mm diámetro x 5mm largo x 1.8mm grosor",,425000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
248,Variable ,RA25,,Pendientes Soft Shine ,1,"Made to shine on you 

Aretes en forma circular en Oro de 18 kilates, engastado al bisel con un delicado zircón central y asegurado con broche de presión. Una joya atemporal que va con todos tus looks.

Detalles del producto: 
 
Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 6mm diámetro x 3mm grosor",,,Aretes>Golden Hour Treasures,"RA25-3P.jpg,RA253M.jpg,RA25P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
249,variation,RA25,RA251,Pendientes Soft Shine ,1,"Made to shine on you 

Aretes en forma circular en Oro Amarillo de 18 kilates, engastado al bisel con un delicado zircón central y asegurado con broche de presión. Una joya atemporal que va con todos tus looks.

Detalles del producto: 
 
Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 6mm diámetro x 3mm grosor",,585000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
250,variation,RA25,RA252,Pendientes Soft Shine in White,1,"Made to shine on you 

Aretes en forma circular en Oro Blanco de 18 kilates, engastado al bisel con un delicado zircón central y asegurado con broche de presión. Una joya atemporal que va con todos tus looks.

Detalles del producto: 

Pedrería: Circones
Material: Oro Blanco de 18 kilates 
Dimensiones: 6mm diámetro x 3mm grosor",,585000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
251,variation,RA25,RA253,Pendientes Soft Shine in Rose,1,"Made to shine on you 

Aretes en forma circular en Oro Rosa de 18 kilates, engastado al bisel con un delicado zircón central y asegurado con broche de presión. Una joya atemporal que va con todos tus looks.

Detalles del producto: 
 
Pedrería: Circones
Material: Oro Rosa de 18 kilates 
Dimensiones: 6mm diámetro x 3mm grosor",,585000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
252,Variable ,RA26,,Pendientes Leaf ,1,"Free mind, free soul

Aretes en forma de hoja elaborados en Oro de 18 kilates, con un delicado engaste en circones. 

Un toque de brillo bohemio en cada look. 

¡Personaliza esta pieza! 

Detalles del producto:

Material: Oro de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.4mm grosor x 4.8mm ancho",,,Aretes>Golden Hour Treasures,"RA26-2P.jpg,RA262M.jpg,RA26-3P.jpg,RA26P.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,"Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
253,variation,RA26,RA262,Pendientes Leaf in White,1,"Free mind, free soul

Aretes en forma de hoja elaborados en Oro Blanco de 18 kilates, con un delicado engaste en circones. 

Un toque de brillo bohemio en cada look. 

¡Personaliza esta pieza! 

Detalles del producto:

Material: Oro Blanco de 18 kilates 
Dimensiones: 1.5cm diámetro x 1.4mm grosor x 4.8mm ancho",,650000,,,,,Material,Oro Blanco,,1,,,,,,,,,,,
254,variation,RA26,RA263,Pendientes Leaf in Rose,1,"Free mind, free soul

Aretes en forma de hoja elaborados en Oro Rosa de 18 kilates, con un delicado engaste en circones. 

Un toque de brillo bohemio en cada look. 

¡Personaliza esta pieza! 

Detalles del producto: 

Material: Oro Rosa de 18 kilates ley 750
Dimensiones: 1.5cm diámetro x 1.4mm grosor x 4.8mm ancho",,650000,,,,,Material, Oro Rosa,,1,,,,,,,,,,,
255,Variable ,RA27,,Pendientes Circle ,1,"Luminosa y de impecable elegancia

Una forma circular le da vida a estos aretes en Oro de 18 kilates, con un fluido engaste en circones y broche de seguridad tipo tuerca.

Un delicado toque de brillo en cada look. 

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 7.8mm diámetro x 1mm grosor",,,Aretes>Golden Hour Treasures,"RA27-1P.jpg,RA271M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
256,variation,RA27,RA271,Pendientes Circle ,1,"Luminosa y de impecable elegancia

Una forma circular le da vida a estos aretes en Oro Amarillo de 18 kilates, con un fluido engaste en circones y broche de seguridad tipo tuerca.

Un delicado toque de brillo en cada look. 

Detalles del producto: 

Pedrería: Circones
Material: Oro Amarillo de 18 kilates 
Dimensiones: 7.8mm diámetro x 1mm grosor",,330000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
257,Variable ,RA28,,Pendientes Shiny Star,1,"Una estrella que no parará de brillar

Aretes en forma de estrella que agudizan tu poder femenino; elaborados en Oro de 18 kilates, con acabado liso y broche de seguridad tipo tuerca.

Encuentra en ellos el look encantador y delicado que buscabas. 

Detalles del producto: 

Material: Oro de 18 kilates 
Dimensiones: 3.5mm diámetro x 1mm grosor",,,Aretes>Golden Hour Treasures,"RA28-1P.jpg.jpg,RA281M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
258,variation,RA28,RA281,Pendientes Shiny Star,1,"Una estrella que no parará de brillar

Aretes en forma de estrella que agudizan tu poder femenino; elaborados en Oro Amarillo de 18 kilates, con acabado liso y broche de seguridad tipo tuerca.

Encuentra en ellos el look encantador y delicado que buscabas. 

Detalles del producto: 

Material: Oro Amarillo de 18 kilates 
Dimensiones: 3.5mm diámetro x 1mm grosor",,230000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
259,Variable ,RA29,,Pendientes Shooting Star,1,"Una estrella que no parará de brillar

Tres estrellas se unen para agudizar tu poder femenino; aretes elaborados en Oro de 18 kilates, con acabado liso y broche de seguridad tipo tuerca.

Encuentra en ellos el look encantador y delicado que buscabas. 

Detalles del producto:
 
Material: Oro de 18 kilates 
Dimensiones: 1cm largo x 1mm grosor x 1.2cm ancho",,,Aretes>Golden Hour Treasures,"RA29-1P.jpg,RA291M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
260,variation,RA29,RA291,Pendientes Shiny Star,1,"Una estrella que no parará de brillar

Tres estrellas se unen para agudizar tu poder femenino; aretes elaborados en Oro de 18 kilates, con acabado liso y broche de seguridad tipo tuerca.

Encuentra en ellos el look encantador y delicado que buscabas. 

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1cm largo x 1mm grosor x 1.2cm ancho",,330000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
261,Variable ,RA30,,Pendientes Etna,1,"Un mundo en movimiento necesita que no pares de brillar. 

Hazlo con delicadeza y estilo luciendo nuestros aretes en línea de biseles circulares elaborados en Oro de 18 kilates, engastados con siete delicados circones y broche de seguridad tipo tuerca.

Llévalos con tus outfits ¡a cualquier hora y en todo lugar! 

Detalles del producto:
 
Material: Oro de 18 kilates 
Dimensiones: 1.5cm largo x 1.6mm grosor x 1.5cm ancho",,,Aretes>Golden Hour Treasures,"RA30-1P.jpg,RA301M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país.",,Material,Oro Amarillo,,1,,,,,,,,,,,
262,variation,RA30,RA301,Pendientes Etna,1,"Un mundo en movimiento necesita que no pares de brillar. 

Hazlo con delicadeza y estilo luciendo nuestros aretes en línea de biseles circulares elaborados en Oro Amarillo de 18 kilates, engastados con siete delicados circones y broche de seguridad tipo tuerca.

Llévalos con tus outfits ¡a cualquier hora y en todo lugar! 

Detalles del producto:
 
Material: Oro Amarillo de 18 kilates 
Dimensiones: 1.5cm largo x 1.6mm grosor x 1.5cm ancho",,390000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,variable,RC1,,Camándula Devotion,1,"Un detalle sagrado

Una compañera indispensable para conectar con tu luz espiritual. Camándula elaborada en Oro de 18 kilates con bolas de Oro Amarillo, Blanco y Rosa intercaladas entre si, medalla de la Virgen y dije en forma de cruz.

¡Personaliza esta pieza!

Detalles del producto:  

Material: Oro 18 kilates
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 55cm largo x 3mm bolas",,,Cadenas>Sacred Treasures,"RC1-4P.jpg,RC14M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
264,variation,RC1,RC14,Camándula Devotion,1,"Un detalle sagrado

Una compañera indispensable para conectar con tu luz espiritual. Camándula elaborada en Oro Amarillo de 18 kilates con bolas de Oro Amarillo, Blanco y Rosa intercaladas entre si, medalla de la Virgen y dije en forma de cruz.

¡Personaliza esta pieza!

Detalles del producto:  

Material: Oro de 18 kilates
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 55cm largo x 3mm bolas",,2210000,,,,,Material,"Oro Amarillo, Oro Blanco, Oro Rosa",,1,,,,,,,,,,,
265,variable,RC2,,Camándula Loyal,1,"Un sutil y devoto encanto

Camándula en Oro de 18 kilates con bolas de acabado liso, 50cm de largo con medalla y dije de cruz. Una compañera indispensable para conectar con tu luz espiritual.

¡Personaliza esta pieza!

Detalles del producto: 
 
Material: Oro de 18 kilates 
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 55cm largo x 2.5mm bolas",,,Cadenas>Sacred Treasures,"RC2-1P.jpg,RC21M.jpg","Joyería acabada a mano con materiales de primera calidad, Compra de forma segura y protegida, Cada joya es entregada en un empaque de alta categoría, Envíos a todo el país, Personaliza esta pieza",,Material,Oro Amarillo,,1,,,,,,,,,,,
266,variation,RC2,RC21,Camándula Loyal,1,"Un sutil y devoto encanto

Camándula en Oro Amarillo de 18 kilates con bolas de acabado liso, 50cm de largo con medalla y dije de cruz. Una compañera indispensable para conectar con tu luz espiritual.

¡Personaliza esta pieza!

Detalles del producto: 
 
Material: Oro Amarillo de 18 kilates 
Dimensiones cadena: 50cm largo 
Dimensiones dije: 50cm diámetro x 55cm largo x 2.5mm bolas",,1890000,,,,,Material,Oro Amarillo,,1,,,,,,,,,,,
